species,matric_pot,hyphal_rate,type
m.trem.n,-1.16,6.6840038702,smoothed
m.trem.n,-1.17,6.6141847622,smoothed
m.trem.n,-1.18,6.544440487,smoothed
m.trem.n,-1.19,6.47478413,smoothed
m.trem.n,-1.2,6.4052286121,smoothed
m.trem.n,-1.21,6.3357866856,smoothed
m.trem.n,-1.22,6.2664709314,smoothed
m.trem.n,-1.23,6.1972937558,smoothed
m.trem.n,-1.24,6.1282673873,smoothed
m.trem.n,-1.25,6.059403874,smoothed
m.trem.n,-1.26,5.9907150804,smoothed
m.trem.n,-1.27,5.9222126853,smoothed
m.trem.n,-1.28,5.8539081785,smoothed
m.trem.n,-1.29,5.7858128593,smoothed
m.trem.n,-1.3,5.7179378334,smoothed
m.trem.n,-1.31,5.6502940112,smoothed
m.trem.n,-1.32,5.5828921055,smoothed
m.trem.n,-1.33,5.51574263,smoothed
m.trem.n,-1.34,5.4488558969,smoothed
m.trem.n,-1.35,5.3822420156,smoothed
m.trem.n,-1.36,5.3159108911,smoothed
m.trem.n,-1.37,5.2498722226,smoothed
m.trem.n,-1.38,5.1841355018,smoothed
m.trem.n,-1.39,5.1187100124,smoothed
m.trem.n,-1.4,5.0536048284,smoothed
m.trem.n,-1.41,4.9888288133,smoothed
m.trem.n,-1.42,4.9243906195,smoothed
m.trem.n,-1.43,4.8602986873,smoothed
m.trem.n,-1.44,4.7965612443,smoothed
m.trem.n,-1.45,4.7331863052,smoothed
m.trem.n,-1.46,4.6701816708,smoothed
m.trem.n,-1.47,4.6075549285,smoothed
m.trem.n,-1.48,4.5453134514,smoothed
m.trem.n,-1.49,4.4834643988,smoothed
m.trem.n,-1.5,4.4220147159,smoothed
m.trem.n,-1.51,4.3609711341,smoothed
m.trem.n,-1.52,4.3003401713,smoothed
m.trem.n,-1.53,4.240128132,smoothed
m.trem.n,-1.54,4.1803411081,smoothed
m.trem.n,-1.55,4.1209849794,smoothed
m.trem.n,-1.56,4.0620654138,smoothed
m.trem.n,-1.57,4.0035878689,smoothed
m.trem.n,-1.58,3.9455575919,smoothed
m.trem.n,-1.59,3.8879796214,smoothed
m.trem.n,-1.6,3.8308587876,smoothed
m.trem.n,-1.61,3.7741997143,smoothed
m.trem.n,-1.62,3.7180068194,smoothed
m.trem.n,-1.63,3.6622843164,smoothed
m.trem.n,-1.64,3.6070362158,smoothed
m.trem.n,-1.65,3.5522663269,smoothed
m.trem.n,-1.66,3.4979782585,smoothed
m.trem.n,-1.67,3.4441754212,smoothed
m.trem.n,-1.68,3.3908610291,smoothed
m.trem.n,-1.69,3.3380381008,smoothed
m.trem.n,-1.7,3.2857094623,smoothed
m.trem.n,-1.71,3.2338777479,smoothed
m.trem.n,-1.72,3.1825454028,smoothed
m.trem.n,-1.73,3.1317146848,smoothed
m.trem.n,-1.74,3.0813876665,smoothed
m.trem.n,-1.75,3.0315662374,smoothed
m.trem.n,-1.76,2.9822521062,smoothed
m.trem.n,-1.77,2.9334468029,smoothed
m.trem.n,-1.78,2.885151681,smoothed
m.trem.n,-1.79,2.8373679201,smoothed
m.trem.n,-1.8,2.7900965282,smoothed
m.trem.n,-1.81,2.7433383442,smoothed
m.trem.n,-1.82,2.6970940402,smoothed
m.trem.n,-1.83,2.6513641243,smoothed
m.trem.n,-1.84,2.6061489428,smoothed
m.trem.n,-1.85,2.5614486832,smoothed
m.trem.n,-1.86,2.5172633765,smoothed
m.trem.n,-1.87,2.4735929001,smoothed
m.trem.n,-1.88,2.4304369806,smoothed
m.trem.n,-1.89,2.3877951959,smoothed
m.trem.n,-1.9,2.3456669789,smoothed
m.trem.n,-1.91,2.3040516195,smoothed
m.trem.n,-1.92,2.2629482676,smoothed
m.trem.n,-1.93,2.2223559362,smoothed
m.trem.n,-1.94,2.1822735041,smoothed
m.trem.n,-1.95,2.1426997183,smoothed
m.trem.n,-1.96,2.1036331977,smoothed
m.trem.n,-1.97,2.0650724353,smoothed
m.trem.n,-1.98,2.0270158013,smoothed
m.trem.n,-1.99,1.9894615461,smoothed
m.trem.n,-2.0,1.9524078031,smoothed
m.trem.n,-2.01,1.9158525917,smoothed
m.trem.n,-2.02,1.8797938199,smoothed
m.trem.n,-2.03,1.8442292877,smoothed
m.trem.n,-2.04,1.8091566897,smoothed
m.trem.n,-2.05,1.774573618,smoothed
m.trem.n,-2.06,1.7404775651,smoothed
m.trem.n,-2.07,1.7068659271,smoothed
m.trem.n,-2.08,1.673736006,smoothed
m.trem.n,-2.09,1.6410850133,smoothed
m.trem.n,-2.1,1.6089100723,smoothed
m.trem.n,-2.11,1.577208221,smoothed
m.trem.n,-2.12,1.5459764155,smoothed
m.trem.n,-2.13,1.515211532,smoothed
m.trem.n,-2.14,1.4849103703,smoothed
m.trem.n,-2.15,1.4550696562,smoothed
m.trem.n,-2.16,1.4256860444,smoothed
m.trem.n,-2.17,1.3967561215,smoothed
m.trem.n,-2.18,1.368276408,smoothed
m.trem.n,-2.19,1.3402433619,smoothed
m.trem.n,-2.2,1.3126533809,smoothed
m.trem.n,-2.21,1.2855028049,smoothed
m.trem.n,-2.22,1.2587879193,smoothed
m.trem.n,-2.23,1.2325049567,smoothed
m.trem.n,-2.24,1.2066501002,smoothed
m.trem.n,-2.25,1.1812194859,smoothed
m.trem.n,-2.26,1.1562092048,smoothed
m.trem.n,-2.27,1.1316153059,smoothed
m.trem.n,-2.28,1.1074337987,smoothed
m.trem.n,-2.29,1.083660655,smoothed
m.trem.n,-2.3,1.060291812,smoothed
m.trem.n,-2.31,1.0373231741,smoothed
m.trem.n,-2.32,1.0147506156,smoothed
m.trem.n,-2.33,0.9925699829,smoothed
m.trem.n,-2.34,0.9707770966,smoothed
m.trem.n,-2.35,0.9493677538,smoothed
m.trem.n,-2.36,0.9283377303,smoothed
m.trem.n,-2.37,0.9076827829,smoothed
m.trem.n,-2.38,0.8873986512,smoothed
m.trem.n,-2.39,0.8674810597,smoothed
m.trem.n,-2.4,0.8479257202,smoothed
m.trem.n,-2.41,0.8287283332,smoothed
m.trem.n,-2.42,0.8098845905,smoothed
m.trem.n,-2.43,0.7913901765,smoothed
m.trem.n,-2.44,0.7732407705,smoothed
m.trem.n,-2.45,0.7554320483,smoothed
m.trem.n,-2.46,0.737959684,smoothed
m.trem.n,-2.47,0.720819352,smoothed
m.trem.n,-2.48,0.7040067282,smoothed
m.trem.n,-2.49,0.6875174924,smoothed
m.trem.n,-2.5,0.6713473291,smoothed
m.trem.n,-2.51,0.6554919297,smoothed
m.trem.n,-2.52,0.6399469939,smoothed
m.trem.n,-2.53,0.624708231,smoothed
m.trem.n,-2.54,0.6097713616,smoothed
m.trem.n,-2.55,0.5951321188,smoothed
m.trem.n,-2.56,0.5807862498,smoothed
m.trem.n,-2.57,0.5667295173,smoothed
m.trem.n,-2.58,0.5529577004,smoothed
m.trem.n,-2.59,0.5394665964,smoothed
m.trem.n,-2.6,0.5262520215,smoothed
m.trem.n,-2.61,0.5133098125,smoothed
m.trem.n,-2.62,0.5006358273,smoothed
m.trem.n,-2.63,0.4882259469,smoothed
m.trem.n,-2.64,0.4760760756,smoothed
m.trem.n,-2.65,0.4641821424,smoothed
m.trem.n,-2.66,0.4525401022,smoothed
m.trem.n,-2.67,0.4411459365,smoothed
m.trem.n,-2.68,0.4299956541,smoothed
m.trem.n,-2.69,0.4190852925,smoothed
m.trem.n,-2.7,0.4084109185,smoothed
m.trem.n,-2.71,0.3979686288,smoothed
m.trem.n,-2.72,0.3877545512,smoothed
m.trem.n,-2.73,0.377764845,smoothed
m.trem.n,-2.74,0.3679957019,smoothed
m.trem.n,-2.75,0.3584433463,smoothed
m.trem.n,-2.76,0.3491040367,smoothed
m.trem.n,-2.77,0.3399740655,smoothed
m.trem.n,-2.78,0.3310497599,smoothed
m.trem.n,-2.79,0.3223274826,smoothed
m.trem.n,-2.8,0.3138036321,smoothed
m.trem.n,-2.81,0.3054746433,smoothed
m.trem.n,-2.82,0.2973369875,smoothed
m.trem.n,-2.83,0.2893871738,smoothed
m.trem.n,-2.84,0.2816217483,smoothed
m.trem.n,-2.85,0.2740372955,smoothed
m.trem.n,-2.86,0.2666304378,smoothed
m.trem.n,-2.87,0.2593978364,smoothed
m.trem.n,-2.88,0.2523361912,smoothed
m.trem.n,-2.89,0.2454422413,smoothed
m.trem.n,-2.9,0.238712765,smoothed
m.trem.n,-2.91,0.2321445803,smoothed
m.trem.n,-2.92,0.2257345447,smoothed
m.trem.n,-2.93,0.2194795556,smoothed
m.trem.n,-2.94,0.2133765504,smoothed
m.trem.n,-2.95,0.2074225063,smoothed
m.trem.n,-2.96,0.201614441,smoothed
m.trem.n,-2.97,0.1959494123,smoothed
m.trem.n,-2.98,0.1904245179,smoothed
m.trem.n,-2.99,0.1850368962,smoothed
m.trem.n,-3.0,0.1797837255,smoothed
m.trem.n,-3.01,0.1746622245,smoothed
m.trem.n,-3.02,0.1696696519,smoothed
m.trem.n,-3.03,0.1648033066,smoothed
m.trem.n,-3.04,0.1600605276,smoothed
m.trem.n,-3.05,0.1554386936,smoothed
m.trem.n,-3.06,0.1509352233,smoothed
m.trem.n,-3.07,0.146547575,smoothed
m.trem.n,-3.08,0.1422732464,smoothed
m.trem.n,-3.09,0.1381097748,smoothed
m.trem.n,-3.1,0.1340547365,smoothed
m.trem.n,-3.11,0.1301057469,smoothed
m.trem.n,-3.12,0.1262604601,smoothed
m.trem.n,-3.13,0.1225165688,smoothed
m.trem.n,-3.14,0.118871804,smoothed
m.trem.n,-3.15,0.115323935,smoothed
m.trem.n,-3.16,0.1118707687,smoothed
m.trem.n,-3.17,0.1085101497,smoothed
m.trem.n,-3.18,0.1052399597,smoothed
m.trem.n,-3.19,0.1020581177,smoothed
m.trem.n,-3.2,0.0989625793,smoothed
m.trem.n,-3.21,0.0959513365,smoothed
m.trem.n,-3.22,0.0930224174,smoothed
m.trem.n,-3.23,0.0901738858,smoothed
m.trem.n,-3.24,0.0874038411,smoothed
m.trem.n,-3.25,0.0847104177,smoothed
m.trem.n,-3.26,0.0820917848,smoothed
m.trem.n,-3.27,0.0795461462,smoothed
m.trem.n,-3.28,0.0770717393,smoothed
m.trem.n,-3.29,0.0746668357,smoothed
m.trem.n,-3.3,0.07232974,smoothed
m.trem.n,-3.31,0.0700587899,smoothed
m.trem.n,-3.32,0.0678523557,smoothed
m.trem.n,-3.33,0.0657088398,smoothed
m.trem.n,-3.34,0.0636266765,smoothed
m.trem.n,-3.35,0.0616043314,smoothed
m.trem.n,-3.36,0.0596403014,smoothed
m.trem.n,-3.37,0.0577331137,smoothed
m.trem.n,-3.38,0.0558813259,smoothed
m.trem.n,-3.39,0.0540835256,smoothed
m.trem.n,-3.4,0.0523383295,smoothed
m.trem.n,-3.41,0.0506443837,smoothed
m.trem.n,-3.42,0.0490003627,smoothed
m.trem.n,-3.43,0.0474049692,smoothed
m.trem.n,-3.44,0.0458569339,smoothed
m.trem.n,-3.45,0.0443550149,smoothed
m.trem.n,-3.46,0.0428979971,smoothed
m.trem.n,-3.47,0.0414846922,smoothed
m.trem.n,-3.48,0.040113938,smoothed
m.trem.n,-3.49,0.0387845982,smoothed
m.trem.n,-3.5,0.0374955618,smoothed
m.trem.n,-3.51,0.0362457428,smoothed
m.trem.n,-3.52,0.0350340797,smoothed
m.trem.n,-3.53,0.0338595353,smoothed
m.trem.n,-3.54,0.0327210962,smoothed
m.trem.n,-3.55,0.0316177721,smoothed
m.trem.n,-3.56,0.0305485961,smoothed
m.trem.n,-3.57,0.0295126236,smoothed
m.trem.n,-3.58,0.0285089322,smoothed
m.trem.n,-3.59,0.0275366215,smoothed
m.trem.n,-3.6,0.0265948123,smoothed
m.trem.n,-3.61,0.0256826465,smoothed
m.trem.n,-3.62,0.0247992866,smoothed
m.trem.n,-3.63,0.0239439156,smoothed
m.trem.n,-3.64,0.0231157362,smoothed
m.trem.n,-3.65,0.0223139706,smoothed
m.trem.n,-3.66,0.0215378602,smoothed
m.trem.n,-3.67,0.0207866652,smoothed
m.trem.n,-3.68,0.0200596642,smoothed
m.trem.n,-3.69,0.019356154,smoothed
m.trem.n,-3.7,0.0186754488,smoothed
m.trem.n,-3.71,0.0180168805,smoothed
m.trem.n,-3.72,0.0173797977,smoothed
m.trem.n,-3.73,0.016763566,smoothed
m.trem.n,-3.74,0.016167567,smoothed
m.trem.n,-3.75,0.0155911986,smoothed
m.trem.n,-3.76,0.015033874,smoothed
m.trem.n,-3.77,0.014495022,smoothed
m.trem.n,-3.78,0.0139740863,smoothed
m.trem.n,-3.79,0.0134705254,smoothed
m.trem.n,-3.8,0.0129838121,smoothed
m.trem.n,-3.81,0.0125134331,smoothed
m.trem.n,-3.82,0.0120588891,smoothed
m.trem.n,-3.83,0.0116196942,smoothed
m.trem.n,-3.84,0.0111953755,smoothed
m.trem.n,-3.85,0.0107854732,smoothed
m.trem.n,-3.86,0.0103895398,smoothed
m.trem.n,-3.87,0.0100071404,smoothed
m.trem.n,-3.88,0.0096378517,smoothed
m.trem.n,-3.89,0.0092812626,smoothed
m.trem.n,-3.9,0.0089369731,smoothed
m.trem.n,-3.91,0.0086045946,smoothed
m.trem.n,-3.92,0.0082837492,smoothed
m.trem.n,-3.93,0.00797407,smoothed
m.trem.n,-3.94,0.0076752003,smoothed
m.trem.n,-3.95,0.0073867935,smoothed
m.trem.n,-3.96,0.0071085132,smoothed
m.trem.n,-3.97,0.0068400324,smoothed
m.trem.n,-3.98,0.0065810337,smoothed
m.trem.n,-3.99,0.0063312088,smoothed
m.trem.n,-4.0,0.0060902586,smoothed
m.trem.n,-4.01,0.0058578925,smoothed
m.trem.n,-4.02,0.0056338287,smoothed
m.trem.n,-4.03,0.0054177935,smoothed
m.trem.n,-4.04,0.0052095214,smoothed
m.trem.n,-4.05,0.0050087548,smoothed
m.trem.n,-4.06,0.0048152439,smoothed
m.trem.n,-4.07,0.0046287463,smoothed
m.trem.n,-4.08,0.004449027,smoothed
m.trem.n,-4.09,0.004275858,smoothed
m.trem.n,-4.1,0.0041090183,smoothed
m.trem.n,-4.11,0.0039482937,smoothed
m.trem.n,-4.12,0.0037934764,smoothed
m.trem.n,-4.13,0.0036443653,smoothed
m.trem.n,-4.14,0.0035007652,smoothed
m.trem.n,-4.15,0.0033624872,smoothed
m.trem.n,-4.16,0.0032293481,smoothed
m.trem.n,-4.17,0.0031011706,smoothed
m.trem.n,-4.18,0.0029777829,smoothed
m.trem.n,-4.19,0.0028590185,smoothed
m.trem.n,-4.2,0.0027447163,smoothed
m.trem.n,-4.21,0.0026347205,smoothed
m.trem.n,-4.22,0.0025288798,smoothed
m.trem.n,-4.23,0.0024270483,smoothed
m.trem.n,-4.24,0.0023290843,smoothed
m.trem.n,-4.25,0.0022348509,smoothed
m.trem.n,-4.26,0.0021442158,smoothed
m.trem.n,-4.27,0.0020570507,smoothed
m.trem.n,-4.28,0.0019732316,smoothed
m.trem.n,-4.29,0.0018926387,smoothed
m.trem.n,-4.3,0.0018151558,smoothed
m.trem.n,-4.31,0.001740671,smoothed
m.trem.n,-4.32,0.0016690758,smoothed
m.trem.n,-4.33,0.0016002653,smoothed
m.trem.n,-4.34,0.0015341382,smoothed
m.trem.n,-4.35,0.0014705965,smoothed
m.trem.n,-4.36,0.0014095457,smoothed
m.trem.n,-4.37,0.0013508943,smoothed
m.trem.n,-4.38,0.001294554,smoothed
m.trem.n,-4.39,0.0012404393,smoothed
m.trem.n,-4.4,0.0011884678,smoothed
m.trem.n,-4.41,0.00113856,smoothed
m.trem.n,-4.42,0.0010906389,smoothed
m.trem.n,-4.43,0.0010446303,smoothed
m.trem.n,-4.44,0.0010004625,smoothed
m.trem.n,-4.45,0.0009580663,smoothed
m.trem.n,-4.46,0.000917375,smoothed
m.trem.n,-4.47,0.0008783242,smoothed
m.trem.n,-4.48,0.0008408515,smoothed
m.trem.n,-4.49,0.0008048971,smoothed
m.trem.n,-4.5,0.000770403,smoothed
m.trem.n,-4.51,0.0007373135,smoothed
m.trem.n,-4.52,0.0007055746,smoothed
m.trem.n,-4.53,0.0006751345,smoothed
m.trem.n,-4.54,0.000645943,smoothed
m.trem.n,-4.55,0.0006179519,smoothed
m.trem.n,-4.56,0.0005911146,smoothed
m.trem.n,-4.57,0.0005653864,smoothed
m.trem.n,-4.58,0.0005407238,smoothed
m.trem.n,-4.59,0.0005170854,smoothed
m.trem.n,-4.6,0.0004944309,smoothed
m.trem.n,-4.61,0.0004727217,smoothed
m.trem.n,-4.62,0.0004519204,smoothed
m.trem.n,-4.63,0.0004319913,smoothed
m.trem.n,-4.64,0.0004128998,smoothed
m.trem.n,-4.65,0.0003946125,smoothed
m.trem.n,-4.66,0.0003770974,smoothed
m.trem.n,-4.67,0.0003603237,smoothed
m.trem.n,-4.68,0.0003442617,smoothed
m.trem.n,-4.69,0.0003288829,smoothed
m.trem.n,-4.7,0.0003141596,smoothed
m.trem.n,-4.71,0.0003000654,smoothed
m.trem.n,-4.72,0.0002865748,smoothed
m.trem.n,-4.73,0.0002736634,smoothed
m.trem.n,-4.74,0.0002613076,smoothed
m.trem.n,-4.75,0.0002494847,smoothed
m.trem.n,-4.76,0.000238173,smoothed
m.trem.n,-4.77,0.0002273513,smoothed
m.trem.n,-4.78,0.0002169997,smoothed
m.trem.n,-4.79,0.0002070986,smoothed
m.trem.n,-4.8,0.0001976296,smoothed
m.trem.n,-4.81,0.0001885746,smoothed
m.trem.n,-4.82,0.0001799166,smoothed
m.trem.n,-4.83,0.0001716389,smoothed
m.trem.n,-4.84,0.0001637256,smoothed
m.trem.n,-4.85,0.0001561616,smoothed
m.trem.n,-4.86,0.0001489321,smoothed
m.trem.n,-4.87,0.0001420232,smoothed
m.trem.n,-4.88,0.0001354211,smoothed
m.trem.n,-4.89,0.0001291131,smoothed
m.trem.n,-4.9,0.0001230866,smoothed
m.trem.n,-4.91,0.0001173297,smoothed
m.trem.n,-4.92,0.0001118308,smoothed
m.trem.n,-4.93,0.000106579,smoothed
m.trem.n,-4.94,0.0001015636,smoothed
m.trem.n,-4.95,9.67746394653762e-05,smoothed
m.trem.n,-4.96,9.22022312512228e-05,smoothed
m.trem.n,-4.97,8.78370760358689e-05,smoothed
m.trem.n,-4.98,8.36702141067924e-05,smoothed
m.trem.n,-4.99,7.96930522863432e-05,smoothed
m.trem.n,-5.0,7.58973498992622e-05,smoothed
m.trem.n,-1.0,8.34444444444444,measured
m.trem.n,-1.5,3.62222222222222,measured
m.trem.n,-2.5,1.12222222222222,measured
m.trem.n,-3.5,0.0,measured
m.trem.n,-4.5,0.0,measured
m.trem.n,0.0,0.0,measured
m.trem.n,-0.5,10.6222222222222,measured
